name,address,phone,website,rating,reviewsCount,category,hours,reviews,isSponsored,url
"Dr. Neha Gupta Multispeciality Dental Clinic & Implant Centre","421, Market Rd, near huda market, Sector 40, Gurugram, Haryana 122003","088607 47893","","4.9","89","Dentist","Tuesday9 am–9 pmWednesday9 am–9 pmThursday9 am–9 pmFriday9 am–9 pmSaturday9 am–9 pmSunday9 am–9 pmMonday9 am–9 pm","[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","false","https://www.google.com/maps/place/Dr.+Neha+Gupta+Multispeciality+Dental+Clinic+%26+Implant+Centre/@28.4791815,77.0342346,14z/data=!4m11!1m3!2m2!1ssearch+query+dentist+Gurgaon+sector+43!6e1!3m6!1s0x390d19c855de283f:0x81782a168475c0f!8m2!3d28.4507177!4d77.0562997!15sCiZzZWFyY2ggcXVlcnkgZGVudGlzdCBHdXJnYW9uIHNlY3RvciA0M1ooIiZzZWFyY2ggcXVlcnkgZGVudGlzdCBndXJnYW9uIHNlY3RvciA0M5IBB2RlbnRpc3SaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnBPVkU1RWFIbFdNVUp5V2pOT1NWSjZXVE5pYXpsR1QxaG5NVTlIWXhBQuABAPoBBAgAEEs!16s%2Fg%2F11vs2x57t6"
"Dr Thakurs Dentawell","30, Bougainvilla Marg, DLF Phase 2, Sector 25, Gurugram, Shahpur, Haryana 122002","095220 31313","","5","164","Dental clinic","Tuesday10:30 am–8:30 pmWednesday10:30 am–8:30 pmThursday10:30 am–8:30 pmFriday10:30 am–8:30 pmSaturday10:30 am–8:30 pmSunday11 am–2 pmMonday10:30 am–8:30 pm","[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","false","https://www.google.com/maps/place/Dr+Thakurs+Dentawell/@28.4791815,77.0342346,14z/data=!4m11!1m3!2m2!1ssearch+query+dentist+Gurgaon+sector+43!6e1!3m6!1s0x390d19b24e883161:0x918d374de45ed3ed!8m2!3d28.4854916!4d77.0921634!15sCiZzZWFyY2ggcXVlcnkgZGVudGlzdCBHdXJnYW9uIHNlY3RvciA0M1ooIiZzZWFyY2ggcXVlcnkgZGVudGlzdCBndXJnYW9uIHNlY3RvciA0M5IBDWRlbnRhbF9jbGluaWOaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMjFLZFV4VVJtOU9WM2Q2WTI1c1JGWnNPSGRrZWtsMFYycE9NbVF4UlJBQuABAPoBBAhCECk!16s%2Fg%2F11h9pljhqm"
"Best Dental Clinic","Sp 386, near medanta hospital, Jharsa, Jharsa Village, Sector 39, Gurugram, Haryana 122003","088226 63399","","","0","Dental clinic","Tuesday11 am–9 pmWednesday11 am–9 pmThursday11 am–9 pmFriday11 am–9 pmSaturday11 am–9 pmSundayClosedMonday11 am–9 pmSuggest new hours","","false","https://www.google.com/maps/place/Children's+Dental+center/@28.4791815,77.0342346,14z/data=!4m11!1m3!2m2!1ssearch+query+dentist+Gurgaon+sector+43!6e1!3m6!1s0x390d1925dce2cf23:0xd3bda52c402e1569!8m2!3d28.4797196!4d77.0893623!15sCiZzZWFyY2ggcXVlcnkgZGVudGlzdCBHdXJnYW9uIHNlY3RvciA0M1ooIiZzZWFyY2ggcXVlcnkgZGVudGlzdCBndXJnYW9uIHNlY3RvciA0M5IBDWRlbnRhbF9jbGluaWOaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUktOMjlFWTFCbkVBReABAPoBBAhAEC4!16s%2Fg%2F11ckdxj16q"
"Children's Dental center","shop no. 8, First Floor, MGF Mega City Mall, A Block, DLF Phase 1, Gurugram, Sarhol, Haryana 122002","088788 79440","http://www.childrendentist.in/","4.8","260","Dental clinic","","[object Object],[object Object],[object Object]","false","https://www.google.com/maps/place/Apexo+Dental+Clinic/@28.4791815,77.0342346,14z/data=!3m1!5s0x390d1925dd81877b:0x866df5e9fa2a6150!4m11!1m3!2m2!1ssearch+query+dentist+Gurgaon+sector+43!6e1!3m6!1s0x390d198fd5d51c59:0x6087e7dfe8eb851b!8m2!3d28.4332756!4d77.0669315!15sCiZzZWFyY2ggcXVlcnkgZGVudGlzdCBHdXJnYW9uIHNlY3RvciA0M1ooIiZzZWFyY2ggcXVlcnkgZGVudGlzdCBndXJnYW9uIHNlY3RvciA0M5IBDWRlbnRhbF9jbGluaWPgAQA!16s%2Fg%2F11t7rbfx9j"
"Dr. Gupta's Shri Ram Dental Care - Gurgaon Dental Clinic","H, 713, Vikranth Shastri Marg, opposite Main Market, Hanuman nagar, Sector 17A, Sector 17, Gurugram, Haryana 122007","098112 92541","https://www.practo.com/gurgaon/clinic/dr-gupta-s-shri-ram-dental-care-gurgaon-sector-17","4.8","1234","Dentist","Tuesday9 am–1:30 pm5–8:30 pmWednesday9 am–1:30 pm5–8:30 pmThursday9 am–1:30 pm5–8:30 pmFriday9 am–1:30 pm5–8:30 pmSaturday9 am–1:30 pm5–8:30 pmSunday10 am–1:30 pmMonday9 am–1:30 pm5–8:30 pm","[object Object],[object Object],[object Object]","false","https://www.google.com/maps/place/Dr.+Gupta's+Shri+Ram+Dental+Care+-+Gurgaon+Dental+Clinic/@28.4332756,77.0288227,14z/data=!4m11!1m3!2m2!1ssearch+query+dentist+Gurgaon+sector+43!6e1!3m6!1s0x390d1906edaaaaab:0xe28905f5c08b3380!8m2!3d28.4786756!4d77.0612262!15sCiZzZWFyY2ggcXVlcnkgZGVudGlzdCBHdXJnYW9uIHNlY3RvciA0M1ooIiZzZWFyY2ggcXVlcnkgZGVudGlzdCBndXJnYW9uIHNlY3RvciA0M5IBDWRlbnRhbF9jbGluaWPgAQA!16s%2Fg%2F1tjgmzzs"
"Dr. Himanshu Gupta","91, Golf Course Road Sector 28, DLF Phase 1 Metro Station, Gurugram, Haryana 122009","083739 55159","https://implantoralsurgery.in/","5","26","Dentist","Tuesday10 am–8 pmWednesday10 am–8 pmThursday10 am–8 pmFriday10 am–8 pmSaturday10 am–8 pmSunday10 am–8 pmMonday10 am–8 pm","[object Object],[object Object],[object Object]","false","https://www.google.com/maps/place/Dr.+Himanshu+Gupta/@28.4786756,77.0231174,14z/data=!4m11!1m3!2m2!1ssearch+query+dentist+Gurgaon+sector+43!6e1!3m6!1s0x390d19eac0e0bd5b:0xd79e0ae1e7820e1f!8m2!3d28.4704994!4d77.0916637!15sCiZzZWFyY2ggcXVlcnkgZGVudGlzdCBHdXJnYW9uIHNlY3RvciA0M1ooIiZzZWFyY2ggcXVlcnkgZGVudGlzdCBndXJnYW9uIHNlY3RvciA0M5IBDG9yYWxfc3VyZ2VvbuABAA!16s%2Fg%2F11g0lf95tt"
"Kidz Dental Centre (Exclusive Team Of Pediatric Dentists)","Gate No.1, Villa 6, near Ardee Mall, Block C, Ardee City, Sector 52, Gurugram, Haryana 122003","092051 73381","","4.5","138","Pediatric dentist","Tuesday11:30 am–7 pmWednesday11:30 am–7 pmThursday11:30 am–7 pmFriday11:30 am–7 pmSaturday11:30 am–7 pmSundayClosedMonday11:30 am–7 pm","[object Object],[object Object],[object Object]","false","https://www.google.com/maps/place/Kidz+Dental+Centre+(Exclusive+Team+Of+Pediatric+Dentists)/@28.4786756,77.0231174,14z/data=!4m11!1m3!2m2!1ssearch+query+dentist+Gurgaon+sector+43!6e1!3m6!1s0x390d185956d8b9c3:0xa68de10a1705d97f!8m2!3d28.4421322!4d77.079991!15sCiZzZWFyY2ggcXVlcnkgZGVudGlzdCBHdXJnYW9uIHNlY3RvciA0M1ooIiZzZWFyY2ggcXVlcnkgZGVudGlzdCBndXJnYW9uIHNlY3RvciA0M5IBEXBlZGlhdHJpY19kZW50aXN0mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVJRTTNSSWNYQjNSUkFC4AEA-gEFCJEEEEk!16s%2Fg%2F11c3sr21cr"
"Dr. Harshita Gupta - Top Rated Orthodontist in Delhi and Gurugram","Harshita Gupta - Dentist1, Dr, A-241, Supermart-1, DLF Phase IV, Gurugram, Haryana 122009","098711 66592","https://www.instagram.com/my_orthogram?igsh=MW03ZzF2cXRya3owMA%3D%3D&utm_source=qr","5","59","Orthodontist","","[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","false","https://www.google.com/maps/place/Dr.+Harshita+Gupta+-+Top+Rated+Orthodontist+in+Delhi+and+Gurugram/@28.4786756,77.0231174,14z/data=!4m11!1m3!2m2!1ssearch+query+dentist+Gurgaon+sector+43!6e1!3m6!1s0x390d19da431788b5:0x97718ef895f86e5e!8m2!3d28.4626393!4d77.0872842!15sCiZzZWFyY2ggcXVlcnkgZGVudGlzdCBHdXJnYW9uIHNlY3RvciA0M1ooIiZzZWFyY2ggcXVlcnkgZGVudGlzdCBndXJnYW9uIHNlY3RvciA0M5IBDG9ydGhvZG9udGlzdJoBRENpOURRVWxSUVVOdlpFTm9kSGxqUmpsdlQydFdXazFWVVRSVVZUVnhWVEExTVZZd01URlNNbGw2Vld0c1JtTXpZeEFC4AEA-gEECAAQSA!16s%2Fg%2F11y4lcfsbd"
"Punyam Dental Clinic","P 67, 2nd Floor, Sector 46, Gurugram, Haryana 122003","098189 55508","https://www.punyamdental.com/","4.3","36","Dentist","Tuesday10 am–8 pmWednesday10 am–8 pmThursday10 am–8 pmFriday10 am–8 pmSaturday10 am–8 pmSunday10 am–4 pmMonday10 am–8 pm","[object Object],[object Object],[object Object]","false","https://www.google.com/maps/place/Punyam+Dental+Clinic/@28.4786756,77.0231174,14z/data=!3m1!5s0x390d188c11640ba9:0xcefd2c934eefe397!4m11!1m3!2m2!1ssearch+query+dentist+Gurgaon+sector+43!6e1!3m6!1s0x390d18626aebd36d:0x3cebffc16ca518e5!8m2!3d28.4399514!4d77.0550539!15sCiZzZWFyY2ggcXVlcnkgZGVudGlzdCBHdXJnYW9uIHNlY3RvciA0M1ooIiZzZWFyY2ggcXVlcnkgZGVudGlzdCBndXJnYW9uIHNlY3RvciA0M5IBDWRlbnRhbF9jbGluaWOaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUnlPQzF1ZVdkUlJSQULgAQD6AQUIpAIQTA!16s%2Fg%2F11g8ybzwh4"
"White Bloom Dental Clinic & Implant Center","Shop no 10, Pyramid Elite, Sector 86, Gurugram, Haryana 122012","084485 40330","https://whitebloomdental.com/","4.9","46","Dental clinic","Tuesday10 am–2 pm5–9 pmWednesday10 am–2 pm5–9 pmThursday10 am–2 pm5–9 pmFriday10 am–2 pm5–9 pmSaturday10 am–2 pm5–9 pmSunday10 am–2 pm5–9 pmMondayClosed","[object Object],[object Object],[object Object]","false","https://www.google.com/maps/place/White+Bloom+Dental+Clinic+%26+Implant+Center/@28.4786756,77.0231174,14z/data=!3m1!5s0x390d18626a825bdf:0x240e5ba5ccc0bbad!4m11!1m3!2m2!1ssearch+query+dentist+Gurgaon+sector+43!6e1!3m6!1s0x390d3df8e64fc07d:0x1a10cd4d9e9562b0!8m2!3d28.398852!4d76.9344874!15sCiZzZWFyY2ggcXVlcnkgZGVudGlzdCBHdXJnYW9uIHNlY3RvciA0M1ooIiZzZWFyY2ggcXVlcnkgZGVudGlzdCBndXJnYW9uIHNlY3RvciA0M5IBDWRlbnRhbF9jbGluaWPgAQA!16s%2Fg%2F11yc4rwhpb"
"Marwaha Dental Clinic","33, J-4, DLF Phase 2, Sector 25, Gurugram, Sarhol, Haryana 122002","098183 79780","http://www.marwahadentalclinic.com/","4.8","186","Dentist","Tuesday10 am–1 pm5–8 pmWednesday10 am–1 pm5–8 pmThursday10 am–1 pm5–8 pmFriday10 am–1 pm5–8 pmSaturday10 am–1 pm5–8 pmSundayClosedMonday10 am–1 pm5–8 pm","[object Object],[object Object],[object Object]","false","https://www.google.com/maps/place/Marwaha+Dental+Clinic/@28.398852,76.8963786,14z/data=!4m11!1m3!2m2!1ssearch+query+dentist+Gurgaon+sector+43!6e1!3m6!1s0x390d192422bfffff:0xa6a122e8970bde85!8m2!3d28.4823083!4d77.0880809!15sCiZzZWFyY2ggcXVlcnkgZGVudGlzdCBHdXJnYW9uIHNlY3RvciA0M1ooIiZzZWFyY2ggcXVlcnkgZGVudGlzdCBndXJnYW9uIHNlY3RvciA0M5IBB2RlbnRpc3SaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnBWZDFSclpHOWhiRll3VFRBNWRGSldWblZNV0d4TFZGWk9NMWRYWXhBQuABAPoBBQiEARBK!16s%2Fg%2F1tdytrl9"
"Radiodent-OPG & CBCT Center","Plot no. 3115, Ambedkar Chowk, Sector 46 Near Artemis Hospital, Gurugram, Haryana 122003","097739 65245","https://radiodent.in/","4.7","90","Dental radiology","Tuesday10:30 am–7:30 pmWednesday10:30 am–7:30 pmThursday10:30 am–7:30 pmFriday10:30 am–7:30 pmSaturday10:30 am–7:30 pmSunday10:30 am–2 pmMonday10:30 am–7:30 pm","[object Object],[object Object],[object Object]","false","https://www.google.com/maps/place/Radiodent-OPG+%26+CBCT+Center/@28.4823083,77.0499721,14z/data=!4m11!1m3!2m2!1ssearch+query+dentist+Gurgaon+sector+43!6e1!3m6!1s0x390d188ff564fa1b:0x7ca6f2c3ca1932e8!8m2!3d28.4368634!4d77.0666452!15sCiZzZWFyY2ggcXVlcnkgZGVudGlzdCBHdXJnYW9uIHNlY3RvciA0M1ooIiZzZWFyY2ggcXVlcnkgZGVudGlzdCBndXJnYW9uIHNlY3RvciA0M5IBEGRlbnRhbF9yYWRpb2xvZ3maASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUk1OWFZEUzJGUkVBReABAPoBBAguECo!16s%2Fg%2F11f3r5gvpt"
"Shree Balaji Dental & Implant Centre","Ground Floor, Shop no. 27, Shop no. 27, Sarhol, Haryana 122002","098181 14469","https://drakshayn.drxpro.in/","5","73","Dentist","Tuesday10 am–2 pm4–9 pmWednesday10 am–2 pm4–9 pmThursday10 am–2 pm4–9 pmFriday10 am–2 pm4–9 pmSaturday10 am–2 pm4–9 pmSunday10 am–2 pm4–9 pmMondayClosed","[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","false","https://www.google.com/maps/place/Shree+Balaji+Dental+%26+Implant+Centre/@28.4368634,77.0285364,14z/data=!4m11!1m3!2m2!1ssearch+query+dentist+Gurgaon+sector+43!6e1!3m6!1s0x390d19210c52f6e7:0x2ad7986ef0b3599!8m2!3d28.4755686!4d77.0824605!15sCiZzZWFyY2ggcXVlcnkgZGVudGlzdCBHdXJnYW9uIHNlY3RvciA0M1ooIiZzZWFyY2ggcXVlcnkgZGVudGlzdCBndXJnYW9uIHNlY3RvciA0M5IBB2RlbnRpc3TgAQA!16s%2Fg%2F11sczqgyqt"
"Dr Tapasya Juneja Kapoor","Tapasya Kapoor Dental Clinic 20, Dr, B - 9, DLF Phase 1, Sector 26A, Gurugram, Haryana 122002","098108 25259","http://drtapasya.com/","5","403","Orthodontist","Tuesday9 am–8 pmWednesday9 am–8 pmThursday9 am–8 pmFriday9 am–8 pmSaturday9 am–8 pmSunday9 am–8 pmMonday9 am–8 pm","[object Object],[object Object],[object Object]","false","https://www.google.com/maps/place/Dr+Tapasya+Juneja+Kapoor/@28.4755686,77.0443517,14z/data=!4m11!1m3!2m2!1ssearch+query+dentist+Gurgaon+sector+43!6e1!3m6!1s0x390d1928b8ae89cd:0xc4227912641fb84f!8m2!3d28.4706567!4d77.0983604!15sCiZzZWFyY2ggcXVlcnkgZGVudGlzdCBHdXJnYW9uIHNlY3RvciA0M1ooIiZzZWFyY2ggcXVlcnkgZGVudGlzdCBndXJnYW9uIHNlY3RvciA0M5IBDG9ydGhvZG9udGlzdOABAA!16s%2Fg%2F11fmbkx_vr"
"QI Spine Clinic - Orthopedic and Physiotherapy treatment in Sector 43, Gurugram","UFF-101, 2nd Floor, The Peach Tree, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009","081080 08844","https://www.qispine.com/?utm_source=google_places&utm_medium=maps&utm_campaign=qispine_gurugram&utm_content=gurugram","4.6","902","Orthopedic clinic","Tuesday8 am–8 pmWednesday8 am–8 pmThursday8 am–8 pmFriday8 am–8 pmSaturday8 am–8 pmSunday10 am–6 pmMonday8 am–8 pm","","false","https://www.google.com/maps/place/QI+Spine+Clinic+-+Orthopedic+and+Physiotherapy+treatment+in+Sector+43,+Gurugram/@28.4755686,77.0443517,14z/data=!4m11!1m3!2m2!1ssearch+query+dentist+Gurgaon+sector+43!6e1!3m6!1s0x390d18d5cd27e3b7:0xbe767c7314e6cea7!8m2!3d28.4509641!4d77.0816737!15sCiZzZWFyY2ggcXVlcnkgZGVudGlzdCBHdXJnYW9uIHNlY3RvciA0M1ooIiZzZWFyY2ggcXVlcnkgZGVudGlzdCBndXJnYW9uIHNlY3RvciA0M5IBEW9ydGhvcGVkaWNfY2xpbmlj4AEA!16s%2Fg%2F11b5vv417p"
"Crown Dental & Aesthetic Studio","House no. 659, Koyal Vihar, Sector 52, Gurugram, Haryana 122003","098712 57716","https://crowndentalclinics.com/index","5","450","Dental clinic","","[object Object],[object Object],[object Object]","false","https://www.google.com/maps/place/Crown+Dental+%26+Aesthetic+Studio/@28.4755686,77.0443517,14z/data=!4m11!1m3!2m2!1ssearch+query+dentist+Gurgaon+sector+43!6e1!3m6!1s0x390d189eb1999333:0xb8135afaad495eca!8m2!3d28.4317386!4d77.0748418!15sCiZzZWFyY2ggcXVlcnkgZGVudGlzdCBHdXJnYW9uIHNlY3RvciA0M1ooIiZzZWFyY2ggcXVlcnkgZGVudGlzdCBndXJnYW9uIHNlY3RvciA0M5IBDWRlbnRhbF9jbGluaWOaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUjBNMUJtV2tSbkVBReABAPoBBAgAEEY!16s%2Fg%2F11d_8_vy9j"
"Style n Smile Dental Point and Implant Center","Shop 152, sector 31 mini market, Gurugram, Haryana 122001","093155 79274","","5","31","Dentist","","","false","https://www.google.com/maps/place/Style+n+Smile+Dental+Point+and+Implant+Center/@28.4317386,77.036733,14z/data=!4m11!1m3!2m2!1ssearch+query+dentist+Gurgaon+sector+43!6e1!3m6!1s0x390d1858591083c5:0x2f73563532052f27!8m2!3d28.4559745!4d77.0545254!15sCiZzZWFyY2ggcXVlcnkgZGVudGlzdCBHdXJnYW9uIHNlY3RvciA0M5IBDWRlbnRhbF9jbGluaWPgAQA!16s%2Fg%2F11c2y7wjzl"
